# ID,label,height,mean_z,std_z,root_density,area,shape_index,circularity,elongation_xy,slenderness,rectangularity,footprint_density,bbox_volume,point_density_3d,lower_fraction,middle_fraction,upper_fraction,top_roughness,linearity,planarity,sphericity,anisotropy,curvature
480.000000,  4.000000,  6.190000,  8.571889,  1.195558,  0.024851, 24.344215,  1.343917,  0.932309,  1.161954,  1.003243,  0.743049, 41.323971,202.800446,  4.960541,  0.291252,  0.502982,  0.205765,  0.406677,  0.355918,  0.130791,  0.513266,  0.486710,  0.237918
481.000000,  4.000000, 16.820000, 19.502056,  3.829866,  0.002645, 97.806969,  2.709761,  0.943414,  1.258065,  1.306912,  0.742872, 69.586037,2214.529785,  3.073339,  0.214223,  0.452689,  0.333088,  0.635758,  0.557461,  0.174937,  0.267572,  0.732398,  0.156467
482.000000,  4.000000, 15.330000, 12.003216,  3.224994,  0.000655,104.986694,  2.787729,  0.930201,  1.001628,  1.246340,  0.695073, 72.685394,2315.504639,  3.295610,  0.434281,  0.417245,  0.148473,  1.028370,  0.248742,  0.268400,  0.482811,  0.517143,  0.216117
483.000000,  4.000000,  5.970000,  4.847028,  0.817268,  0.003188, 41.970543,  1.804474,  0.974915,  1.083797,  0.769329,  0.755387, 67.261444,331.702911,  8.510628,  0.023734,  0.692526,  0.283741,  0.285262,  0.445764,  0.267918,  0.286297,  0.713682,  0.155553
484.000000,  4.000000,  9.560000, 10.419836,  2.009617,  0.003715, 61.915874,  2.171746,  0.957252,  1.093346,  1.020277,  0.771048, 60.856758,767.676880,  4.908315,  0.419321,  0.432856,  0.147824,  0.535873,  0.037786,  0.496374,  0.465799,  0.534160,  0.191847
485.000000,  4.000000,  6.250000, 10.488000,  1.276169,  0.014103, 11.771462,  0.933806,  0.930880,  1.032666,  1.520672,  0.719621, 66.261887,102.236534,  7.629366,  0.142308,  0.421795,  0.435897,  0.200613,  0.068724,  0.596856,  0.334390,  0.665580,  0.147592
486.000000,  4.000000, 11.770000, 12.085563,  2.658193,  0.002513, 71.647850,  2.284253,  0.915157,  1.205128,  1.138297,  0.807600, 61.104404,1044.199463,  4.192686,  0.339653,  0.456830,  0.203518,  0.600112,  0.477657,  0.109870,  0.412446,  0.587527,  0.213177
487.000000,  4.000000,  5.550000,  7.885782,  1.263026,  0.068027,  2.564252,  0.431494,  0.912432,  1.380633,  2.593446,  0.773060, 57.326439, 18.409380,  7.985055,  0.129252,  0.319728,  0.551020,  0.118655,  0.552427,  0.159904,  0.287649,  0.712330,  0.165773
488.000000,  4.000000, 14.140001, 11.217582,  2.649338,  0.003100,136.423767,  3.233021,  0.962802,  1.084796,  0.995775,  0.733944, 66.198143,2628.311035,  3.436047,  0.273170,  0.547558,  0.179271,  0.855174,  0.622343,  0.175780,  0.201854,  0.798123,  0.127797
489.000000,  4.000000,  5.870000,  8.634041,  1.327258,  0.004450, 54.595749,  2.032187,  0.950558,  1.011519,  0.668564,  0.716381, 45.278244,447.355377,  5.525808,  0.219660,  0.498786,  0.281553,  0.184025,  0.351875,  0.547689,  0.100407,  0.899564,  0.057425
490.000000,  4.000000,  4.420000,  9.327470,  0.920350,  0.029877, 12.313108,  0.924020,  0.871377,  1.233926,  0.920831,  0.659439, 46.210876, 82.530609,  6.894411,  0.393673,  0.465729,  0.140598,  0.328270,  0.260143,  0.314721,  0.425109,  0.574864,  0.196361
491.000000,  4.000000, 16.150000, 13.859105,  3.892640,  0.000734, 76.278488,  2.417133,  0.962518,  1.044803,  1.574076,  0.757083, 71.435593,1627.162109,  3.348775,  0.431639,  0.368141,  0.200220,  0.695422,  0.142048,  0.293911,  0.564001,  0.435958,  0.232874
492.000000,  4.000000,  9.549999, 10.002395,  2.445648,  0.004950, 58.101665,  2.054188,  0.912645,  1.002232,  1.063472,  0.722111, 45.196632,768.401428,  3.417485,  0.501142,  0.303503,  0.195354,  0.487854,  0.406927,  0.227382,  0.365660,  0.634309,  0.186685
493.000000,  4.000000,  9.670000,  7.273612,  1.386330,  0.006169, 50.422894,  1.943931,  0.941768,  1.003641,  1.169285,  0.739938, 57.870529,658.959473,  4.428194,  0.064770,  0.757711,  0.177519,  0.616808,  0.260799,  0.197293,  0.541880,  0.458092,  0.237557
494.000000,  4.000000,  6.520000,  4.913282,  1.279934,  0.012227, 23.468573,  1.329758,  0.946823,  1.139575,  1.093959,  0.752903, 66.216179,203.233353,  7.646382,  0.111326,  0.524453,  0.364221,  0.298280,  0.324823,  0.164308,  0.510836,  0.489131,  0.233687
495.000000,  4.000000,  7.190000,  7.438339,  1.620116,  0.004746, 31.939285,  1.559917,  0.957389,  1.197590,  1.031564,  0.787354, 85.756432,291.664673,  9.390922,  0.392479,  0.409639,  0.197882,  0.347069,  0.481188,  0.272688,  0.246099,  0.753876,  0.139442
496.000000,  4.000000, 12.440001,  9.659322,  2.721427,  0.002242, 82.136497,  2.498006,  0.954687,  1.062937,  1.169170,  0.771187, 81.461952,1324.941772,  5.050033,  0.175908,  0.470931,  0.353161,  0.502980,  0.455287,  0.326523,  0.218157,  0.781811,  0.123753
497.000000,  4.000000,  6.840000,  7.443952,  1.538915,  0.011976, 27.140623,  1.384931,  0.888069,  1.310606,  0.988436,  0.742812, 43.071953,249.917603,  4.677541,  0.359281,  0.397776,  0.242943,  0.308358,  0.244732,  0.561717,  0.193518,  0.806449,  0.099303
498.000000,  4.000000, 11.280000, 12.962448,  2.658216,  0.011564, 30.485590,  1.283142,  0.678680,  2.410754,  1.144015,  0.755953, 65.243919,454.892670,  4.372460,  0.356461,  0.389140,  0.254399,  0.565788,  0.483647,  0.319586,  0.196742,  0.803234,  0.114847
499.000000,  4.000000,  5.470000,  9.169774,  1.387485,  0.005298, 35.510727,  1.637613,  0.949015,  1.290597,  0.724502,  0.804001, 42.522350,241.596252,  6.250096,  0.286755,  0.413245,  0.300000,  0.181568,  0.421627,  0.424498,  0.153849,  0.846125,  0.088818
